major,occ_uri
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/92bb3d8c-8a9f-4cd7-80ec-247bbf173004
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/93b11f0f-69af-4ece-b9da-f29aab7d38d3
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/949ed945-f697-415e-b4c5-51d8abf7cfdf
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/9581c837-fee7-4068-9618-1116fd93d723
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/994fe880-dc26-4f0f-a3cd-500709b6a665
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/9e47c727-5718-48f1-a567-6a4c09397a21
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a0872ef2-ecf2-476d-8390-3e81ae45a411
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a1273779-d2d4-4708-a406-62f7cdd26aab
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a241eff8-309b-43ae-8890-ac4cfbd3067c
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a5dc92b4-9712-4bc5-a08a-f6efa07b855f
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a603fdd9-31e7-424a-883a-e9f6bf88085a
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a75c740c-d8d9-41a7-ab1a-e69a6eb6eac1
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a8ccc522-f57d-4800-a821-2e5c910e8301
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/aaeb2402-2ab3-411f-9a44-8ff4dd092de6
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ab360abd-32e2-4e03-967d-a10758efffa7
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ac37627c-a999-4779-997e-9795cc4f9a3d
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/aeae4491-91b2-4029-9648-364e0bc4ecff
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/afbe50b0-6634-4677-a3e7-0aada10cb9a7
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b065b637-5cb5-44d9-8c39-08004b51734e
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b21aac17-8237-4264-bc2c-0e315346fd8f
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b2cede50-82bb-4684-9f11-1930e12ad672
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b3855886-bfee-4fd9-827e-2a0b6b4b4441
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/b8b98b65-7db2-43f8-8ac4-2f1903984e7b
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ba1e5427-46e0-4b6c-b196-5312d136dd3b
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ba490796-46f7-45b7-827b-db6882fca3e1
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/bc1c82a5-0fc3-453f-8537-9d1a6e9e85aa
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/bc61e0de-2d72-471c-90c1-a9fe371020f9
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/bcc21c63-7eee-4520-8fa7-43eefd389668
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/be845b10-21d0-49a7-b5b9-095828c32515
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c07ab008-79c1-4516-8dcc-8289f797dc34
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c0eb9240-4f70-4393-bdf0-723ce7fdbd36
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c2d36adb-ecf4-4823-980b-d84b0f11b2c8
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c4071145-a774-4cf4-aefa-ae18a385cca4
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c44c078d-85e4-40a3-9598-2c333d7a24ca
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c44c37a2-88c3-4ac2-9cf9-959f42deb02b
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c52129d9-4656-4ce8-ba13-8a72a51d5400
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c7ffc270-7bd2-4bb1-a51a-4766170d7935
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/cd19e8d1-6abd-4c99-a9bb-85e7c30aca31
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d44c5eb0-fc6c-4f4a-9850-f2f29aaac505
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d6d1af75-7811-4914-b16f-50441bcb0e74
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d7e663b2-f042-47d8-9fda-b5b8ba30ca04
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/dacaa18b-93f6-48b4-b4f2-cb33e21804e7
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e047b8f5-9491-4da2-8816-7aa37ad2370d
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e12f08fb-4748-4388-9489-b647df60332a
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e2a495fb-68a3-46f9-8753-6ce566a7a085
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e6800524-eec2-4c33-af0e-6f36d1d679bc
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e6dfc67e-331e-4468-a249-347a08decbdb
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e763dfa6-924d-493b-892a-6435e0cffe70
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e95ea9ec-3ac6-4a2d-a3cc-f9e8829cf15e
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/e9f50268-4dab-4579-90c2-2ff219eb56f1
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/efd5d3cb-3716-43b7-b21b-98e17f00e9eb
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/f1b89616-5dfe-40d4-8b02-58a6982b1a01
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/f3e23761-0663-4ae0-97a2-0b2dd3fa38a1
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/f5aa06b0-745e-4eb1-b050-3e15d11e5eb5
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/f5ba8fb4-1387-459a-9b22-59feb891e229
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/f9433fdb-dde1-46cf-9e91-b49d243946a7
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/fbceeac6-798b-4307-a825-626707a753ad
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/fcbb66f5-843b-4152-9ce4-e7b19c2a88d9
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/fd1c83b3-60d5-4a5f-86c5-94dc2842c246
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/fde4372d-8293-42de-afbb-8b5a9b274fe7
Engineering - Electrical & Electronic,http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/07dfff6d-a0d0-4202-a697-fe9176c15999
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0e99c929-364f-4b0a-8a64-2aab42420f00
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0ea36a48-a27d-4515-b61f-3cab395cf60f
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0eebf6d2-af43-4a18-b4b7-668fb6433b42
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/0f5cc4eb-925d-4b99-be6d-b0964a253a9a
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/11833a96-fc27-4b03-a53d-892ac891a2bb
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/13331bd9-0599-47c0-9812-29650c218de3
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/16605833-c196-48d7-a6f5-bbdebdc353df
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/16cb1f72-3d8c-4404-84ec-9c31fbd7c86c
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1b123879-8f0d-4793-8069-3dc21a08921a
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1bdb7d70-1769-4338-aa90-d25a90fe8a6d
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1c25fdb4-c6e2-4118-99a5-519e9657a2bd
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1c36dd08-f6a7-43f2-a889-beebedb71c25
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1c9937fe-5eaa-4f7e-ba31-77e6e7db022c
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1f958638-066f-470c-9549-a9070ba280a6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2079755f-d809-49e6-8037-4de6180e54c0
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/24161923-e3e6-4096-b377-f1ee8a7ea31b
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/24677ef2-512c-4f4a-bc1c-14bf374e9f22
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/250d6493-68ab-4d69-ba67-c10293a20f49
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2515bd46-ccd4-4561-97d1-b9544608a76e
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/26e1add0-da3f-4ed6-aa91-791cb550146f
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/27eb624c-6171-4c71-aa71-bb21e83381d4
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/29e8a27f-5e68-4d47-b991-5c41f835c72a
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2ac509e8-2850-42c3-b11d-d24077a7921b
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2bb8adee-2b84-4d7b-84f9-0620bc09ada8
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/30aef4c6-49ca-4464-bf82-78ed88b3eb9b
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/32548f7e-8c25-4c49-9f22-78dee3543704
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/340b04fd-6312-47e5-80ff-28222a343864
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/341b405b-12cd-4ece-9b4b-cbfae3551ea3
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/35cf772d-bbc9-4eb4-9ca6-5f982649d436
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/35d41f4f-334b-452e-9e31-99f376302493
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/38240cc5-d1d9-4de9-9480-29c51da291eb
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/38a7f453-a7f0-45d2-a74d-5b92506e4a21
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3ce9c89d-6f1a-48b5-942d-386e46e2fd06
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3dab5c3f-84d0-4d52-901d-dd262eaea509
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3f3748a7-4bb3-40b4-9ae3-1c5040c70f52
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3f73120d-cece-4848-9fb4-61fdbaa7eba5
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/3f863faa-c045-4f05-a419-b19182aea866
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/42dbb769-4c91-47dc-bd16-ec8e70c4180f
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/47300afa-5496-484c-8f65-14247a98b2b8
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/47dd863b-b124-4bb1-bb42-a9498492a8cb
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4874fa37-0cd1-4a68-aed8-a838851f242d
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/491cf76d-eb0d-4f15-90f0-3f5c9b11472a
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4a375b68-88a0-4e5f-99ce-9b01341dfb81
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4be368e3-badb-4b9f-9d0a-4d0f7565540a
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4daee8bd-8400-4da6-ba52-30d4c193d1a9
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4e3fede9-5522-4624-91bc-b59c79fada02
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/51c7015c-dc81-4fcb-b15f-619a4656a9fe
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/52fcfdb9-9dcf-4591-aba5-45337f791a10
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/551a6797-3ca9-41fc-9dca-9a982a8fd8a6
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/578470d7-1848-44cd-a769-96cdd64b2c37
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/5791a961-4717-4230-a245-a4082a675f04
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/57ac359a-ae52-4aea-bc9c-93af7efa502e
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/58c30193-d29f-4d22-8bf0-fd87346b91dd
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/58db3ac6-5217-4d46-8a4c-126598be1d13
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/5979893a-0a30-447b-8f33-1ea405600583
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/5fd69ee2-2042-4280-85e1-8f1462886987
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/608edf30-fe37-4ae5-bdd1-2d3a8fd347bd
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/62d3f108-ade2-44b5-beeb-d63d0b21268f
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/631e504f-0db4-4e03-bf90-3f00d550170f
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/654ce97c-9ed1-4614-bc76-36f4a1f67557
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/6b46ea2f-403a-473c-b2e5-9fcf0c2bd634
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/6fc8f605-98b9-4218-b5e2-91c4c9c55c4d
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/716df735-77eb-47c8-8c06-d86e46903989
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/7569f423-2c37-49aa-947e-41acb66ec909
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/7648d5d9-cfab-4981-ba82-b66a9a41d37e
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/76abbb82-c103-4d7a-a4c0-14dba4d6199a
"Engineering - Mechanical, Aeronautical & Manufacturing",http://data.europa.eu/esco/occupation/778c1d37-69f2-4184-ac98-03b7dbfba332
